"Date","Open","High","Low","Close","Volume"
#2017-01-02#,78.21,78.89,77.09,77.4,840177
#2017-01-03#,78.52,79.67,77.65,78.76,1452299
#2017-01-04#,79.12,79.76,78.45,78.54,1286599
#2017-01-05#,78.91,79.31,77.81,78.8,1235776
#2017-01-06#,79.14,81.3,78.15,81.07,1638854
#2017-01-09#,81.04,81.1,78.75,79.3,1927285
#2017-01-10#,79.5,80.32,78.78,78.84,1310211
#2017-01-11#,79.22,80.75,78.9,79.63,1614270
#2017-01-12#,80.47,80.47,78.52,79.01,1616238
#2017-01-13#,79.01,79.299,77.85,78.31,1456107
#2017-01-16#,79.01,79.299,77.85,78.31,1456107
#2017-01-17#,78.96,79.84,77.9,79.8,1130485
#2017-01-18#,78.88,79.22,77.96,78.49,1612218
#2017-01-19#,78.62,79.2,77.35,77.72,960245
#2017-01-20#,78.69,79.47,77.53,77.99,1448921
#2017-01-23#,77.28,77.615,76.08,76.8,1310537
#2017-01-24#,77.45,80.34,77.36,79.91,2107369
#2017-01-25#,79.78,81.2,79.78,81.11,2036914
#2017-01-26#,78.83,79.85,74.96,75.11,5261665
#2017-01-27#,74,75.1,71.96,72.68,2837256
#2017-01-30#,71.94,72.07,69.97,70.45,2493421
#2017-01-31#,70.59,71.69,70.1,71.16,2122149
#2017-02-01#,71.45,72.25,69.41,71.1,2703097
#2017-02-02#,71.49,71.63,68.89,70.07,2797280
#2017-02-03#,70.23,71.66,70.221,70.61,1663779
#2017-02-06#,70.5,70.93,68.74,69.02,1550006
#2017-02-07#,68.55,69.36,67.86,68.32,1433825
#2017-02-08#,67.75,69.77,66.7901,69.47,2843883
#2017-02-09#,69.18,69.57,68.05,68.5,2867957
#2017-02-10#,69.73,70.75,69.07,69.23,1702738
#2017-02-13#,68.98,69.7,68.67,69.18,981734
#2017-02-14#,69.71,70.75,69.5592,70.65,1623278
#2017-02-15#,70.23,70.58,68.28,68.73,1975082
#2017-02-16#,68.81,69.21,67.83,68.49,1856107
#2017-02-17#,68.05,68.53,67.17,68.26,1371167
#2017-02-20#,68.05,68.53,67.17,68.26,1371167
#2017-02-21#,69.2,69.74,68.93,69.03,1011824
#2017-02-22#,68.32,68.52,67.4,67.41,1155752
#2017-02-23#,68.9,69.26,67.7,68.77,2245980
#2017-02-24#,68.84,68.86,67.28,67.53,2066387
#2017-02-27#,68.22,69.49,67.62,68.58,1326931
#2017-02-28#,68.09,69,67.845,68.37,1367984
#2017-03-01#,68.92,70.11,68.86,69.91,1415224
#2017-03-02#,69.1,69.67,68.14,68.47,1482358
#2017-03-03#,69.24,69.94,68.7801,69.24,1331872
#2017-03-06#,69.09,69.85,68.16,69.74,1291917
#2017-03-07#,69.76,70.02,68.31,68.37,1536304
#2017-03-08#,68.02,68.59,66.15,66.48,2328534
#2017-03-09#,66.01,67.13,65.18,66.96,1742166
#2017-03-10#,67.29,67.82,66.56,67.3,1313517
#2017-03-13#,67.54,68.555,67.24,68.47,1395494
#2017-03-14#,67.36,68.17,65.98,67.9,2622808
#2017-03-15#,68.82,69.59,68.04,69.47,1443007
#2017-03-16#,69.62,69.62,67.75,68.23,1497578
#2017-03-17#,68.54,69.08,67.88,67.98,2331468
#2017-03-20#,67.17,68,66.55,67.89,1203948
#2017-03-21#,68.34,68.58,66.8,66.95,1103069
#2017-03-22#,66.5,67.115,65.62,66.32,1180982
#2017-03-23#,66.02,66.48,65.1,65.91,948573
#2017-03-24#,66,66.38,64.95,65.03,1490738
#2017-03-27#,64.24,64.35,63.66,64.15,2089195
#2017-03-28#,64.52,65.07,64,64.78,1615558
#2017-03-29#,64.64,66.475,64.4,66.11,1584230
#2017-03-30#,66.43,67.45,65.78,66.53,1977096
#2017-03-31#,66.11,67.13,65.97,66.57,946355
#2017-04-03#,67.27,67.66,66.13,66.69,1633789
#2017-04-04#,66.84,67.11,65.82,66.97,1089321
#2017-04-05#,67.6,68.59,66.91,67.12,1416284
#2017-04-06#,67.41,68.445,67.12,68.01,995322
#2017-04-07#,68.18,68.2,67.13,67.32,959873
#2017-04-10#,67.84,69.05,67.42,68.78,1306453
#2017-04-11#,68.95,69.2399,67.55,69.08,1027441
#2017-04-12#,69.26,69.97,68.47,68.71,1509200
#2017-04-13#,68.41,68.85,67.07,67.35,1330553
#2017-04-14#,68.41,68.85,67.07,67.35,1330553
#2017-04-17#,67.32,67.82,66.68,67.27,1427121
#2017-04-18#,66.64,67.585,66.19,66.52,1213346
#2017-04-19#,66.74,66.88,64.71,64.89,1143630
#2017-04-20#,65.16,65.65,64.68,64.83,1142412
#2017-04-21#,64.81,65.39,63.8,65.09,1323287
#2017-04-24#,65.53,65.76,64.75,65.15,1070738
#2017-04-25#,65.18,65.62,64.66,65.39,1066755
#2017-04-26#,64.98,66.67,64.98,65.21,1543366
#2017-04-27#,63.8,64.23,59.06,61.55,5791861
#2017-04-28#,62.13,62.15,60.64,60.64,2705909
#2017-05-01#,60.51,60.51,58.78,58.79,3015969
#2017-05-02#,58.82,59.55,58.295,58.72,2709886
#2017-05-03#,58.92,59.74,58.54,59.11,1771114
#2017-05-04#,58.71,58.725,56.73,58.05,2664725
#2017-05-05#,58.21,59.68,57.78,59.63,2872697
#2017-05-08#,59.5135,60.2,59.39,59.77,2239108
#2017-05-09#,59.76,59.8176,57.83,58.18,1265764
#2017-05-10#,58.71,60.04,58.48,59.28,1776306
#2017-05-11#,59.96,60.1,58.12,58.38,1303876
#2017-05-12#,58.16,58.39,57.075,57.42,1946947
#2017-05-15#,58.94,59.54,57.96,58.55,2007629
#2017-05-16#,58.91,59.24,57.59,58.24,1832442
#2017-05-17#,57.12,57.75,56.65,56.71,1660813
#2017-05-18#,56.25,57.365,55.98,57.05,1824168
#2017-05-19#,57.59,60.61,57.125,60.04,2352212
#2017-05-22#,60.57,60.57,59.3,59.88,1907613
#2017-05-23#,58.31,58.67,56.47,57.49,2733469
#2017-05-24#,57.44,57.94,55.41,56.01,2125060
#2017-05-25#,55.91,56.37,52.95,53.79,4049488
#2017-05-26#,54.38,54.73,53.63,53.67,2405097
#2017-05-29#,54.38,54.73,53.63,53.67,2405097
#2017-05-30#,53.48,53.83,52.75,52.82,1777251
#2017-05-31#,52.24,52.77,51.67,52.66,2952252
#2017-06-01#,52.66,54.67,52.66,53.74,2518710
#2017-06-02#,53.32,53.32,52.2781,53.11,1532195
#2017-06-05#,52.78,53.9,52.71,53.69,1265880
#2017-06-06#,53.26,53.82,51.8,53.3,2174864
#2017-06-07#,52.86,53.29,49.46,50.08,3752438
#2017-06-08#,49.86,50.97,49.86,50.4,2303375
#2017-06-09#,50.41,54.12,50.41,53.27,2555745
#2017-06-12#,54.03,56.28,54,54.89,2731119
#2017-06-13#,54.81,56,54.64,55.85,1698643
#2017-06-14#,55.5,55.5,52.84,53.83,3616018
#2017-06-15#,53.19,54.23,53.19,53.65,2005779
#2017-06-16#,53.88,55.05,53.11,55,2383014
#2017-06-19#,54.98,55.08,53.99,54.07,1719649
#2017-06-20#,53.1,53.83,52.2,53.47,2443603
#2017-06-21#,52.77,52.96,50.56,51.92,3202440
#2017-06-22#,52.03,52.88,51.44,52.12,1882104
#2017-06-23#,52.29,53.22,52.05,52.74,2358157
#2017-06-26#,53.06,53.85,52.57,53.16,1414028
#2017-06-27#,53.01,53.48,52.07,52.81,2367968
#2017-06-28#,52.83,54.67,52.83,53.51,1811064
#2017-06-29#,53.96,55.32,53.74,54.37,2405619
#2017-06-30#,54.52,55.23,54.13,54.34,1708638
#2017-07-03#,54.55,56.08,54.55,55.74,934454
#2017-07-04#,54.55,56.08,54.55,55.74,934454
#2017-07-05#,55.3,55.56,53.95,54.34,1958634
#2017-07-06#,54.66,55.2,53.19,53.47,2403775
#2017-07-07#,52.61,53.4,51.91,52.88,2056399
#2017-07-10#,52.65,53.66,52.23,53.29,1870354
#2017-07-11#,53.28,54.25,52.75,53.91,1621354
#2017-07-12#,54.89,55,53.24,53.5,2064966
#2017-07-13#,53.53,54.52,53.405,54.48,2262727
#2017-07-14#,54.57,55.53,54.13,55.35,2238066
#2017-07-17#,55.19,55.53,54.75,55.32,1842994
#2017-07-18#,55.91,56.14,55.12,55.36,1417694
#2017-07-19#,55.31,58.49,55.21,58.12,2664241
#2017-07-20#,58.41,58.6395,56.8,57.26,1653655
#2017-07-21#,57.09,57.82,54.0301,54.13,2878910
#2017-07-24#,54.34,54.54,53.88,54.37,2328171
#2017-07-25#,55.28,56.92,55.11,56.16,1742616
#2017-07-26#,56.66,56.84,54.92,55.07,2534644
#2017-07-27#,55.05,55.2,51.45,53.05,4819113
#2017-07-28#,51.7,53.74,51.05,51.82,4109843
#2017-07-31#,51.6,51.73,50.36,50.62,2251837
